City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Chingirlau,KZ,4/11/22 15:20,51.095,54.0814,53.49,76,85,9.13
285,Mirnyy,RU,4/11/22 15:20,62.5353,113.9611,26.24,33,100,7
286,Tabou,CI,4/11/22 15:20,4.423,-7.3528,85.55,68,58,9.62
287,Torbay,CA,4/11/22 15:20,47.6666,-52.7314,37.76,95,100,13.8
288,Mar Del Plata,AR,4/11/22 15:20,-38.0023,-57.5575,66.22,99,75,8.05
289,Bissau,GW,4/11/22 15:20,11.8636,-15.5977,96.91,26,0,8.05
290,Tingo Maria,PE,4/11/22 15:20,-9.2895,-76.0088,79.11,73,20,2.3
291,Fenoarivo,MG,4/11/22 15:20,-18.933,47.4354,64.47,72,40,11.5
292,Beloha,MG,4/11/22 15:20,-25.1667,45.05,73.89,80,71,19.01
293,Kailua,US,4/11/22 15:20,21.4022,-157.7394,74.14,84,68,3
294,Pangnirtung,CA,4/11/22 15:20,66.1451,-65.7125,19.4,63,20,2.3
295,Vozdvizhenka,RU,4/11/22 15:20,43.9,131.95,48.07,94,100,8.12
296,Maragogi,BR,4/11/22 15:20,-9.0122,-35.2225,83.21,65,95,5.17
297,Micheweni,TZ,4/11/22 15:20,-4.9667,39.8333,84.81,67,78,12.01
298,Etchoropo,MX,4/11/22 15:20,26.7667,-109.6667,70.43,76,3,14.52
299,Amparafaravola,MG,4/11/22 15:20,-17.5833,48.2167,66.78,81,21,10.56
300,Skjervoy,NO,4/11/22 15:20,70.0311,20.9714,35.6,99,100,22.97
301,Kinston,US,4/11/22 15:17,35.2627,-77.5816,72.93,35,0,4.61
302,Srandakan,ID,4/11/22 15:20,-7.9386,110.2506,78.69,84,26,4.45
303,Mayumba,GA,4/11/22 15:20,-3.432,10.6554,81.45,79,98,6.67
304,Boguchany,RU,4/11/22 15:20,58.3814,97.4531,28.4,93,100,3.09
305,Cherskiy,RU,4/11/22 15:20,68.75,161.3,-13.88,97,98,7.78
306,Kaliua,TZ,4/11/22 15:20,-5.0606,31.7936,77.09,67,92,4.79
307,Anamur,TR,4/11/22 15:20,36.0751,32.8369,58.75,70,19,22.73
308,Socorro,US,4/11/22 15:20,31.6546,-106.3033,69.06,32,0,19.57
309,Nenjiang,CN,4/11/22 15:20,49.1833,125.2167,34.93,74,100,5.7
310,Dalby,AU,4/11/22 15:20,-27.1833,151.2667,70.45,65,22,5.1
311,Sterling,US,4/11/22 15:18,39.0062,-77.4286,57.52,50,40,8.05
312,Matara,LK,4/11/22 15:20,5.9485,80.5353,80.53,82,99,7.11
313,Fairbanks,US,4/11/22 15:19,64.8378,-147.7164,24.82,83,0,1.01
314,Shingu,JP,4/11/22 15:20,33.7333,135.9833,59.67,85,100,3.2
315,Srednekolymsk,RU,4/11/22 15:20,67.45,153.6833,-13.11,100,38,4.54
316,Savannah Bight,HN,4/11/22 15:21,16.45,-85.85,79.77,78,35,15.59
317,Ketchikan,US,4/11/22 15:21,55.3422,-131.6461,37.87,60,100,12.66
318,Coihaique,CL,4/11/22 15:21,-45.5752,-72.0662,52.41,81,75,6.91
319,Loharu,IN,4/11/22 15:21,28.45,75.8167,92.43,10,98,7.29
320,Miracema Do Tocantins,BR,4/11/22 15:21,-9.5618,-48.3967,91.06,55,0,2.46
321,Maniitsoq,GL,4/11/22 15:21,65.4167,-52.9,31.98,68,100,4.72
322,Gat,IL,4/11/22 15:21,31.61,34.7642,67.82,100,0,14.14
323,Lewiston,US,4/11/22 15:21,44.1003,-70.2148,55.74,47,20,8.05
324,Olafsvik,IS,4/11/22 15:21,64.8945,-23.7142,35.04,75,13,22.24
325,Sinnamary,GF,4/11/22 15:21,5.3833,-52.95,79.83,85,99,12.8
326,Sayyan,YE,4/11/22 15:21,15.1718,44.3244,71.76,17,4,11.88
327,Porto Uniao,BR,4/11/22 15:21,-26.2381,-51.0783,67.33,95,100,1.59
328,Camacupa,AO,4/11/22 15:21,-12.0167,17.4833,70.34,70,84,1.66
329,Buraydah,SA,4/11/22 15:19,26.326,43.975,99.05,7,96,12.39
330,Dauriya,RU,4/11/22 15:21,49.9333,116.8667,31.93,62,7,5.86
331,Prachuap Khiri Khan,TH,4/11/22 15:21,12.2167,99.75,72.79,90,100,2.39
332,Rio Gallegos,AR,4/11/22 15:22,-51.6226,-69.2181,51.85,58,75,13.8
333,Kyra,RU,4/11/22 15:22,49.5776,111.9753,27.41,58,84,6.08
334,Tuatapere,NZ,4/11/22 15:22,-46.1333,167.6833,50.95,93,100,5.75
335,Nicolas Bravo,MX,4/11/22 15:22,18.45,-88.9167,79.66,63,99,6.58
336,Whitehorse,CA,4/11/22 15:22,60.7161,-135.0538,13.01,55,20,5.01
337,Gizo,SB,4/11/22 15:22,-8.103,156.8419,81.61,78,86,7.99
338,Snyder,US,4/11/22 15:18,32.7179,-100.9176,64.31,25,0,11.5
339,Sovetskiy,RU,4/11/22 15:22,61.3614,63.5842,38.41,99,93,7.07
340,Pueblo,US,4/11/22 15:18,38.2545,-104.6091,46.85,37,4,1.01
341,Manyana,BW,4/11/22 15:22,-23.4,21.7167,81.75,32,5,6.91
342,Tolaga Bay,NZ,4/11/22 15:22,-38.3667,178.3,53.78,85,100,4.29
343,Orumiyeh,IR,4/11/22 15:22,37.5527,45.0761,67.55,24,20,13.8
344,Lubango,AO,4/11/22 15:22,-14.9172,13.4925,66.16,77,88,2.82
345,Lavumisa,SZ,4/11/22 15:22,-27.31,31.892,70.81,81,41,6.78
346,Quang Ngai,VN,4/11/22 15:22,15.1167,108.8,72,93,69,3.44
347,Caucaia,BR,4/11/22 15:22,-3.7361,-38.6531,78.75,89,75,4.61
348,Klyuchi,RU,4/11/22 15:22,52.2667,79.1667,40.53,47,9,11.92
349,Kaitangata,NZ,4/11/22 15:22,-46.2817,169.8464,51.17,95,99,7.83
350,Destin,US,4/11/22 15:22,30.3935,-86.4958,73.4,69,0,12.66
351,Muncar,ID,4/11/22 15:22,-8.4333,114.3333,75.87,83,79,0.81
352,Hameenlinna,FI,4/11/22 15:22,60.996,24.4643,40.71,78,97,8.34
353,Prince George,CA,4/11/22 15:22,53.9166,-122.753,33.26,51,0,16.11
354,Svetlyy,RU,4/11/22 15:22,54.675,20.1347,43.97,60,17,7.96
355,Linda,US,4/11/22 15:22,39.1277,-121.5508,51.76,67,100,28.77
356,Touros,BR,4/11/22 15:22,-5.1989,-35.4608,87.76,57,98,12.93
357,Kang,BW,4/11/22 15:22,-23.6752,22.7876,74.1,57,85,8.43
358,Biak,ID,4/11/22 15:22,-0.9131,122.8766,76.5,73,56,2.71
359,Daye,CN,4/11/22 15:22,30.0833,114.95,74.77,64,0,6.22
360,Cabatuan,PH,4/11/22 15:22,10.8794,122.486,74.93,93,100,3.49
361,Talara,PE,4/11/22 15:22,-4.5772,-81.2719,79.56,61,0,18.41
362,Lata,PT,4/11/22 15:17,40.1629,-8.3327,59.81,68,84,11.81
363,Doba,TD,4/11/22 15:22,8.65,16.85,100.47,22,81,8.03
364,Guder,ET,4/11/22 15:23,8.9667,37.7667,75.79,33,84,4.38
365,Tautira,PF,4/11/22 15:23,-17.7333,-149.15,79.86,77,29,11.99
366,Longyearbyen,SJ,4/11/22 15:23,78.2186,15.6401,10.24,61,20,14.97
367,Urucui,BR,4/11/22 15:23,-7.2294,-44.5561,93.09,51,5,0.45
368,Thunder Bay,CA,4/11/22 15:22,48.4001,-89.3168,37.29,93,100,11.5
369,Rafaela,AR,4/11/22 15:21,-31.2503,-61.4867,72,57,100,4
370,Palmer,US,4/11/22 15:23,42.1584,-72.3287,54.5,44,20,4.61
371,Victoria,HK,4/11/22 15:21,22.2855,114.1577,79.18,80,0,8.01
372,Esna,EG,4/11/22 15:23,25.2934,32.554,99.5,7,0,18.9
373,Sosnovo-Ozerskoye,RU,4/11/22 15:23,52.5249,111.5418,20.86,86,46,4.81
374,Makaryev,RU,4/11/22 15:23,57.8797,43.8069,54.16,88,100,9.37
375,Reconquista,AR,4/11/22 15:23,-29.15,-59.65,68.13,96,100,5.12
376,Yumen,CN,4/11/22 15:23,40.2833,97.2,49.12,31,78,12.59
377,Kaeo,NZ,4/11/22 15:23,-35.1,173.7833,67.32,87,100,11.27
378,Sao Filipe,CV,4/11/22 15:23,14.8961,-24.4956,72.21,71,55,13.11
379,Shache,CN,4/11/22 15:23,38.4167,77.2406,74.21,13,100,8.39
380,Kambove,CD,4/11/22 15:23,-10.8764,26.5969,69.13,85,73,4.27
381,Alofi,NU,4/11/22 15:23,-19.0595,-169.9187,71.49,100,100,1.14
382,Umm Lajj,SA,4/11/22 15:23,25.0213,37.2685,81.48,50,0,4.34
383,Barranca,PE,4/11/22 15:23,-10.75,-77.7667,69.49,80,92,8.72
384,Maridi,SS,4/11/22 15:23,4.9158,29.4742,83.57,47,81,3.06
385,Ust-Maya,RU,4/11/22 15:23,60.4167,134.5333,23.4,97,100,2.57
386,Qaqortoq,GL,4/11/22 15:23,60.7167,-46.0333,38.39,38,69,6.93
387,San Patricio,US,4/11/22 15:23,28.017,-97.5169,78.89,74,100,18.23
388,Caraballeda,VE,4/11/22 15:23,10.6112,-66.8522,91.87,55,40,3.44
389,Iquique,CL,4/11/22 15:22,-20.2208,-70.1431,68.04,67,6,5.97
390,Gold Coast,AU,4/11/22 15:23,-28,153.4333,71.04,93,40,3.44
391,San Cristobal,VE,4/11/22 15:23,7.7669,-72.225,73.58,48,41,6.89
392,Vladeni,RO,4/11/22 15:23,47.7167,26.5167,51.57,35,20,17.27
393,Marathon,US,4/11/22 15:23,44.9,-89.7668,45.93,65,100,28.77
394,Chhapar,IN,4/11/22 15:23,27.8167,74.4,91.98,10,100,13.62
395,Encruzilhada Do Sul,BR,4/11/22 15:20,-30.5439,-52.5219,64.85,87,100,10.54
396,Khajuraho,IN,4/11/22 15:23,24.85,79.9333,96.31,9,88,3.22
397,Soavinandriana,MG,4/11/22 15:23,-19.1667,46.7333,60.26,78,98,6.62
398,Tromso,NO,4/11/22 15:23,69.6496,18.957,35.38,86,75,12.66
399,Itaituba,BR,4/11/22 15:23,-4.2761,-55.9836,87.96,70,20,5.75
400,Mangrol,IN,4/11/22 15:23,21.1167,70.1167,82.15,75,100,9.37
401,Quatre Cocos,MU,4/11/22 15:23,-20.2078,57.7625,77.11,78,45,18.39
402,Lukuledi,TZ,4/11/22 15:23,-10.5667,38.8,75.2,91,50,3.85
403,Barcelos,PT,4/11/22 15:23,41.5388,-8.6151,60.94,83,74,15.73
404,Mzimba,MW,4/11/22 15:23,-11.9,33.6,69.06,84,70,5.39
405,Maumere,ID,4/11/22 15:23,-8.6199,122.2111,79.32,73,92,5.28
406,Half Moon Bay,US,4/11/22 15:23,37.4636,-122.4286,53.58,92,100,16.11
407,Tukrah,LY,4/11/22 15:23,32.5341,20.5791,59.29,56,0,16.02
408,Kavieng,PG,4/11/22 15:23,-2.5744,150.7967,82.09,76,8,12.37
409,Staritsa,RU,4/11/22 15:23,56.5075,34.9354,40.23,86,100,5.23
410,Tokur,RU,4/11/22 15:24,53.1333,132.9,17.22,97,100,3.42
411,Hirara,JP,4/11/22 15:24,24.8,125.2833,73.83,91,8,14.09
412,Mehamn,NO,4/11/22 15:24,71.0357,27.8492,35.51,89,97,4.36
413,Poronaysk,RU,4/11/22 15:24,49.2167,143.1167,30.85,98,100,7.43
414,Bandarbeyla,SO,4/11/22 15:24,9.4942,50.8122,82.58,70,4,9.78
415,Evanston,US,4/11/22 15:23,42.0411,-87.6901,53.11,53,100,14.97
416,Santa Cruz,BO,4/11/22 15:24,-17.8,-63.1667,85.46,66,75,25.32
417,Atasu,KZ,4/11/22 15:24,48.6814,71.6433,49.71,39,34,16.6
418,Dakoro,NE,4/11/22 15:24,14.5106,6.765,106.9,6,16,5.73
419,Pacific Grove,US,4/11/22 15:24,36.6177,-121.9166,50.67,86,73,8.01
420,Ozinki,RU,4/11/22 15:24,51.1786,49.6769,59.09,59,100,6.42
421,Cartagena,CO,4/11/22 15:23,10.3997,-75.5144,87.42,66,40,3.44
422,Nipawin,CA,4/11/22 15:22,53.3668,-104.0009,17.64,86,100,14.97
423,Kostomuksha,RU,4/11/22 15:24,64.571,30.5767,33.66,82,82,10.89
424,Batemans Bay,AU,4/11/22 15:24,-35.7167,150.1833,61.11,91,100,7.85
425,Yeppoon,AU,4/11/22 15:24,-23.1333,150.7333,71.38,80,10,8.66
426,Antofagasta,CL,4/11/22 15:22,-23.65,-70.4,63.68,63,21,8.55
427,Vieux-Habitants,GP,4/11/22 15:24,16.0589,-61.7659,83.77,64,31,10.51
428,Rizhao,CN,4/11/22 15:24,35.4275,119.4553,64.8,68,85,6.76
429,Xai-Xai,MZ,4/11/22 15:24,-25.0519,33.6442,73.74,87,64,9.24
430,Forssa,FI,4/11/22 15:24,60.8146,23.6215,43.41,78,49,9.04
431,Myaundzha,RU,4/11/22 15:24,63.0494,147.1858,-16.73,100,41,2.51
432,Bachaquero,VE,4/11/22 15:24,9.9694,-71.1494,86.43,62,65,9.57
433,Marawi,PH,4/11/22 15:24,7.9986,124.2928,68.5,91,100,4.81
434,Ust-Ilimsk,RU,4/11/22 15:24,58.0006,102.6619,24.46,98,100,2.33
435,Sakakah,SA,4/11/22 15:24,29.9697,40.2064,96.37,8,76,8.3
436,Mocuba,MZ,4/11/22 15:24,-16.8392,36.9856,76.28,87,79,3.58
437,Abu Kamal,SY,4/11/22 15:24,34.4506,40.9171,89.26,11,0,9.33
438,Sept-Iles,CA,4/11/22 15:24,50.2001,-66.3821,46.92,39,20,16.11
439,Sheridan,US,4/11/22 15:24,44.8333,-106.9173,34.18,59,40,0
440,Havoysund,NO,4/11/22 15:24,70.9963,24.6622,37.63,96,100,20.11
441,Saraland,US,4/11/22 15:24,30.8207,-88.0706,72.09,67,96,8.48
442,Karoi,ZW,4/11/22 15:24,-16.8099,29.6925,69.26,83,95,3.22
443,Canoinhas,BR,4/11/22 15:24,-26.1772,-50.39,74.39,63,92,4.61
444,Marquelia,MX,4/11/22 15:24,16.5833,-98.8167,84.45,54,59,3.15
445,Sao Joao Da Barra,BR,4/11/22 15:24,-21.6403,-41.0511,84.29,66,9,7.67
446,Aras,ES,4/11/22 15:24,42.5617,-2.356,66.61,37,0,26.46
447,Hamilton,US,4/11/22 15:24,39.1834,-84.5333,62.26,83,100,13.8
448,Seoul,KR,4/11/22 15:22,37.5683,126.9778,60.37,94,40,8.05
449,Kahului,US,4/11/22 15:24,20.8947,-156.47,73.85,82,75,11.01
450,Santa Isabel Do Rio Negro,BR,4/11/22 15:24,-0.4139,-65.0192,81.18,80,100,3.06
451,Simao,CN,4/11/22 15:24,22.7886,100.9748,64.31,58,20,1.86
452,Mount Isa,AU,4/11/22 15:21,-20.7333,139.5,83.97,26,12,5.75
453,Kimbe,PG,4/11/22 15:24,-5.5502,150.1429,76.32,93,76,3.18
454,San Jose,US,4/11/22 15:20,37.3394,-121.895,52.93,78,100,12.66
455,Zemio,CF,4/11/22 15:24,5.0314,25.1361,82.81,52,100,5.23
456,Raudeberg,NO,4/11/22 15:25,61.9875,5.1352,43.86,61,97,7.47
457,Brainerd,US,4/11/22 15:22,46.358,-94.2008,43.09,70,0,10.36
458,Rio Grande,BR,4/11/22 15:25,-32.035,-52.0986,75.31,73,100,14.56
459,Oranjemund,NA,4/11/22 15:25,-28.55,16.4333,75.69,44,2,22.55
460,Barsovo,RU,4/11/22 15:25,61.1667,73.1667,41.13,97,77,6.6
461,Rehoboth,NA,4/11/22 15:25,-23.3167,17.0833,86.34,12,0,12.71
462,Kiama,AU,4/11/22 15:25,-34.6833,150.8667,64.38,91,100,3
463,La Orilla,MX,4/11/22 15:25,17.9833,-102.2333,80.37,60,100,3.83
464,Russell,US,4/11/22 15:25,32.3502,-85.1999,66.9,69,40,0
465,Juba,SS,4/11/22 15:25,4.8517,31.5825,79.05,67,70,11.61
466,Pietersburg,ZA,4/11/22 15:25,-23.9045,29.4688,70.65,56,75,6.91
467,Talnakh,RU,4/11/22 15:25,69.4865,88.3972,-4.9,94,6,5.91
468,Broome,US,4/11/22 15:25,42.2506,-75.833,50.47,55,0,6.91
469,Nyurba,RU,4/11/22 15:25,63.2842,118.3319,7.05,98,86,1.12
470,Vani,GE,4/11/22 15:25,42.0832,42.5216,80.29,32,0,2.3
471,Ciudad Del Maiz,MX,4/11/22 15:25,22.4,-99.6,78.6,28,0,5.46
472,Talgar,KZ,4/11/22 15:25,43.3027,77.2395,57.36,67,75,6.71
473,Ulladulla,AU,4/11/22 15:25,-35.35,150.4667,59.9,92,100,11.92
474,Kashi,CN,4/11/22 15:25,39.4547,75.9797,74.41,20,94,4.47
475,Beamsville,CA,4/11/22 15:25,43.1668,-79.4829,50.86,69,100,5.75
476,Bandarban,BD,4/11/22 15:25,22.1965,92.2262,83.91,88,61,4.07
477,Kundiawa,PG,4/11/22 15:25,-6.0167,144.9667,58.17,92,17,4.27
478,Itaunja,IN,4/11/22 15:25,27.0833,80.9167,89.58,8,30,5.26
479,Sao Mateus,BR,4/11/22 15:25,-18.7161,-39.8589,82.13,74,63,6.67
480,Barabai,ID,4/11/22 15:25,-2.5833,115.3833,75.04,94,72,1.3
481,Flinders,AU,4/11/22 15:25,-34.5833,150.8552,64.18,88,100,5.99
482,Sabang,ID,4/11/22 15:25,5.8933,95.3214,84.36,67,100,5.75
483,Obo,CF,4/11/22 15:25,5.3998,26.4869,76.71,66,100,2.06
484,Mayo,US,4/11/22 15:25,38.8876,-76.5119,57.36,50,0,9.22
485,Acapulco,MX,4/11/22 15:22,16.8634,-99.8901,82.22,61,40,3.44
486,Eyl,SO,4/11/22 15:25,7.9803,49.8164,82.76,72,3,12.55
487,Shinpokh,PK,4/11/22 15:25,34.3292,71.1782,87.21,16,68,4.65
488,Goulburn,AU,4/11/22 15:25,-34.75,149.7167,55.09,98,47,6.46
489,Leshan,CN,4/11/22 15:23,29.5623,103.7639,65.68,93,100,10.4
490,Camacha,PT,4/11/22 15:25,33.0833,-16.3333,62.02,63,40,16.11
491,Betare Oya,CM,4/11/22 15:25,5.6,14.0833,90.59,32,91,6.11
492,Kloulklubed,PW,4/11/22 15:24,7.0419,134.2556,81.1,85,100,24.81
493,Asheboro,US,4/11/22 15:26,35.7079,-79.8136,70.95,39,0,10.36
494,Presidencia Roque Saenz Pena,AR,4/11/22 15:26,-26.7852,-60.4388,73.67,91,100,3.83
495,The Valley,AI,4/11/22 15:26,18.217,-63.0578,83.1,94,75,3.44
496,Balkanabat,TM,4/11/22 15:26,39.5108,54.3671,74.88,37,5,6.87
497,Richards Bay,ZA,4/11/22 15:26,-28.783,32.0377,68.14,95,100,4.18
498,Vilhena,BR,4/11/22 15:26,-12.7406,-60.1458,80.82,74,75,10.36
499,Loubomo,CG,4/11/22 15:26,-4.1997,12.6739,73.85,93,100,2.21
500,Sisimiut,GL,4/11/22 15:26,66.9395,-53.6735,32.43,62,100,7.16
501,Longhua,CN,4/11/22 15:26,23.6137,114.1919,75.06,64,0,2.59
502,Masagua,GT,4/11/22 15:26,14.2031,-90.8481,88.36,45,67,4.23
503,Naco,MX,4/11/22 15:27,31.3347,-109.9483,62.76,55,6,14.74
504,Kamaishi,JP,4/11/22 15:26,39.2667,141.8833,54.34,72,96,7.56
505,Pundaguitan,PH,4/11/22 15:27,6.3711,126.1689,82.74,80,100,15.26
506,Kilindoni,TZ,4/11/22 15:27,-7.9139,39.6668,83.61,74,26,14.12
507,Arlit,NE,4/11/22 15:27,18.7369,7.3853,108.09,4,0,7.96
508,Mokokchung,IN,4/11/22 15:27,26.3333,94.5333,56.8,92,7,2.8
509,Ayolas,PY,4/11/22 15:27,-27.4,-56.9,73.06,93,98,10.33
510,Alta Floresta,BR,4/11/22 15:27,-9.8756,-56.0861,89.42,66,40,3.44
511,Kieta,PG,4/11/22 15:27,-6.2167,155.6333,79.61,82,18,1.88
512,Nunkini,MX,4/11/22 15:27,20.3333,-90.1833,82.99,48,6,10.71
513,Haines Junction,CA,4/11/22 15:27,60.7522,-137.5108,19.35,58,100,4.61
514,Lashio,MM,4/11/22 15:27,22.9333,97.75,71.49,54,72,5.08
515,Gushikawa,JP,4/11/22 15:27,26.3544,127.8686,72.99,91,20,12.66
516,Deming,US,4/11/22 15:27,32.2687,-107.7586,60.69,39,0,9.22
517,Weihe,CN,4/11/22 15:27,32.9952,105.3247,48.2,87,100,5.99
518,Kamina,CD,4/11/22 15:27,-8.7386,24.9906,77.68,70,30,4.61
519,Sanming,CN,4/11/22 15:27,26.2486,117.6186,71.83,61,0,2.01
520,Bykovo,RU,4/11/22 15:27,55.6361,38.0803,39.61,93,75,11.18
521,Chernukha,RU,4/11/22 15:27,55.5974,43.7556,58.48,72,100,8.84
522,Abashiri,JP,4/11/22 15:27,44.0213,144.2697,42.94,92,100,9.55
523,Donduseni,MD,4/11/22 15:27,48.2427,27.6101,48.69,35,100,15.86
524,Bubaque,GW,4/11/22 15:27,11.2833,-15.8333,77.4,65,14,12.01
525,Istok,XK,4/11/22 15:27,42.7808,20.4875,51.71,39,82,7.09
526,Leningradskiy,RU,4/11/22 15:27,69.3833,178.4167,-14.4,99,100,3.62
527,Suhbaatar,MN,4/11/22 15:27,50.2314,106.2078,35.83,49,100,9.01
528,Sertaozinho,BR,4/11/22 15:24,-21.1378,-47.9903,87.91,44,36,4.18
529,Emba,KZ,4/11/22 15:27,48.8264,58.1442,58.69,60,88,3.29
530,Shelburne,CA,4/11/22 15:27,44.0787,-80.2041,39.6,83,100,17.36
531,Merrill,US,4/11/22 15:27,45.1805,-89.6835,44.78,66,100,24.16
532,Hay River,CA,4/11/22 15:22,60.8156,-115.7999,10.38,79,75,12.66
533,Kivsharivka,UA,4/11/22 15:27,49.6213,37.7036,67.42,48,100,8.55
534,Svelgen,NO,4/11/22 15:27,61.7685,5.2955,44.19,73,97,6.24
535,Suntar,RU,4/11/22 15:27,62.1444,117.6319,15.73,99,99,1.79
536,Misratah,LY,4/11/22 15:27,32.3754,15.0925,64.42,50,7,12.35
537,Havre-Saint-Pierre,CA,4/11/22 15:27,50.2334,-63.5986,46.76,49,100,16.11
538,Cap Malheureux,MU,4/11/22 15:27,-19.9842,57.6142,75.47,87,9,4
539,Gacko,BA,4/11/22 15:27,43.1672,18.5353,43.36,59,26,3.74
540,Montecristi,EC,4/11/22 15:27,-1.05,-80.6667,80.42,78,40,0
541,Houma,US,4/11/22 15:27,29.5958,-90.7195,75,79,75,13.8
542,Kozhva,RU,4/11/22 15:27,65.1073,57.0459,36.16,99,100,9.15
543,Lola,GN,4/11/22 15:27,7.8,-8.5333,95.43,35,96,2.71
544,Moussoro,TD,4/11/22 15:27,13.6408,16.4901,107.76,7,52,7.72
545,Constitucion,CL,4/11/22 15:27,-35.3333,-72.4167,57.94,53,30,7.72
546,Margate,GB,4/11/22 15:27,51.3813,1.3862,62.11,60,100,5.01
547,Vila,PT,4/11/22 15:28,42.0304,-8.1588,48.7,87,100,8.25
548,Bahia Honda,CU,4/11/22 15:28,22.9036,-83.1592,80.11,47,1,12.5
549,Walla Walla,US,4/11/22 15:27,46.0646,-118.343,42.85,74,100,11.5
550,Kupang,ID,4/11/22 15:28,-10.1667,123.5833,77.23,82,48,5.46
551,Jos,NG,4/11/22 15:28,9.9167,8.9,91.85,17,98,7.16
552,Irbil,IQ,4/11/22 15:28,36.1926,44.0106,82.22,17,64,11.5
553,Axim,GH,4/11/22 15:28,4.8699,-2.2405,86.54,66,63,10.54
554,Gualeguay,AR,4/11/22 15:28,-33.1416,-59.3097,70.3,89,98,8.84
555,San Policarpo,PH,4/11/22 15:28,12.1791,125.5072,77.34,93,97,7.16
556,Grand Gaube,MU,4/11/22 15:28,-20.0064,57.6608,77.4,87,10,4
557,Quartucciu,IT,4/11/22 15:28,39.2519,9.1794,64.58,60,0,17.27
558,Pinega,RU,4/11/22 15:28,64.7001,43.3936,40.44,87,72,10
559,Krotoszyn,PL,4/11/22 15:28,51.6987,17.4374,55.54,43,85,9.91
560,Mount Gambier,AU,4/11/22 15:28,-37.8333,140.7667,44.51,87,93,0
561,Honningsvag,NO,4/11/22 15:28,70.9821,25.9704,37.15,87,100,12.66
562,Anqing,CN,4/11/22 15:28,30.5092,117.0506,74.89,57,0,2.68
563,Leticia,CO,4/11/22 15:28,-4.2153,-69.9406,82.45,83,75,2.3
564,Cabinda,AO,4/11/22 15:28,-5.55,12.2,81.21,80,98,5.93
565,Stephenville,US,4/11/22 15:28,32.2207,-98.2023,75.99,69,75,16.11
566,Corrente,BR,4/11/22 15:28,-3.7367,-43.3394,84.54,72,100,3.18
567,Davila,PH,4/11/22 15:28,18.4726,120.5763,78.78,83,100,8.99
568,Iqaluit,CA,4/11/22 15:28,63.7506,-68.5145,17.33,72,20,15.01
569,Bucerias,MX,4/11/22 15:25,20.75,-105.3333,75.18,73,0,0